-0.937801 -0.935913 -0.930256 -0.920853 -0.907743 -0.890977 -0.870624 -0.846765 -0.819497 -0.788928 -0.755183 -0.718397 -0.678718 -0.636307 -0.591333 -0.543978 -0.494432 -0.442896 -0.389576 -0.334688 -0.278452 -0.221095 -0.162847 -0.103944 -0.0446224 0.0148791 0.0743207 0.133463 0.192068 0.249899 0.306725 0.362315 0.416446 0.4689 0.519467 0.567941 0.614129 0.657844 0.69891 0.737161 0.772444 0.804617 0.833551 0.859127 0.881244 0.899813 0.914759 0.926021 0.933554 0.937329 0.937329 0.933554 0.926021 0.914759 0.899813 0.881244 0.859127 0.833551 0.804617 0.772444 0.737161 0.69891 0.657844 0.614129 0.567941 0.519467 0.4689 0.416446 0.362315 0.306725 0.249899 0.192068 0.133463 0.0743207 0.0148791 -0.0446224 -0.103944 -0.162847 -0.221095 -0.278452 -0.334688 -0.389576 -0.442896 -0.494432 -0.543978 -0.591333 -0.636307 -0.678718 -0.718397 -0.755183 -0.788928 -0.819497 -0.846765 -0.870624 -0.890977 -0.907743 -0.920853 -0.930256 -0.935913 -0.937801 || 44 
-0.957561 -0.955633 -0.949857 -0.940257 -0.92687 -0.909751 -0.888969 -0.864607 -0.836764 -0.805552 -0.771096 -0.733534 -0.69302 -0.649714 -0.603793 -0.55544 -0.504851 -0.452228 -0.397785 -0.34174 -0.284319 -0.225754 -0.166279 -0.106134 -0.0455626 0.0151926 0.0758867 0.136275 0.196115 0.255165 0.313188 0.369949 0.425221 0.478781 0.530412 0.579908 0.627069 0.671705 0.713636 0.752694 0.788721 0.821572 0.851114 0.87723 0.899813 0.918773 0.934034 0.945533 0.953225 0.957079 0.957079 0.953225 0.945533 0.934034 0.918773 0.899813 0.87723 0.851114 0.821572 0.788721 0.752694 0.713636 0.671705 0.627069 0.579908 0.530412 0.478781 0.425221 0.369949 0.313188 0.255165 0.196115 0.136275 0.0758867 0.0151926 -0.0455626 -0.106134 -0.166279 -0.225754 -0.284319 -0.34174 -0.397785 -0.452228 -0.504851 -0.55544 -0.603793 -0.649714 -0.69302 -0.733534 -0.771096 -0.805552 -0.836764 -0.864607 -0.888969 -0.909751 -0.92687 -0.940257 -0.949857 -0.955633 -0.957561 || 45 
-0.973466 -0.971506 -0.965634 -0.955874 -0.942265 -0.924862 -0.903735 -0.878968 -0.850663 -0.818932 -0.783903 -0.745718 -0.70453 -0.660506 -0.613822 -0.564666 -0.513236 -0.45974 -0.404392 -0.347417 -0.289042 -0.229503 -0.169041 -0.107897 -0.0463194 0.015445 0.0771471 0.138539 0.199372 0.259403 0.31839 0.376094 0.432284 0.486733 0.539222 0.58954 0.637485 0.682862 0.72549 0.765196 0.801821 0.835218 0.865251 0.8918 0.914759 0.934034 0.949548 0.961238 0.969058 0.972976 0.972976 0.969058 0.961238 0.949548 0.934034 0.914759 0.8918 0.865251 0.835218 0.801821 0.765196 0.72549 0.682862 0.637485 0.58954 0.539222 0.486733 0.432284 0.376094 0.31839 0.259403 0.199372 0.138539 0.0771471 0.015445 -0.0463194 -0.107897 -0.169041 -0.229503 -0.289042 -0.347417 -0.404392 -0.45974 -0.513236 -0.564666 -0.613822 -0.660506 -0.70453 -0.745718 -0.783903 -0.818932 -0.850663 -0.878968 -0.903735 -0.924862 -0.942265 -0.955874 -0.965634 -0.971506 -0.973466 || 46 
-0.985451 -0.983467 -0.977523 -0.967642 -0.953866 -0.936248 -0.914861 -0.88979 -0.861136 -0.829014 -0.793554 -0.754899 -0.713204 -0.668638 -0.621379 -0.571618 -0.519555 -0.4654 -0.409371 -0.351694 -0.2926 -0.232329 -0.171122 -0.109226 -0.0468896 0.0156351 0.0780969 0.140244 0.201827 0.262597 0.322309 0.380724 0.437606 0.492725 0.545861 0.596799 0.645333 0.691269 0.734421 0.774617 0.811693 0.8455 0.875904 0.90278 0.926021 0.945533 0.961238 0.973072 0.980989 0.984955 0.984955 0.980989 0.973072 0.961238 0.945533 0.926021 0.90278 0.875904 0.8455 0.811693 0.774617 0.734421 0.691269 0.645333 0.596799 0.545861 0.492725 0.437606 0.380724 0.322309 0.262597 0.201827 0.140244 0.0780969 0.0156351 -0.0468896 -0.109226 -0.171122 -0.232329 -0.2926 -0.351694 -0.409371 -0.4654 -0.519555 -0.571618 -0.621379 -0.668638 -0.713204 -0.754899 -0.793554 -0.829014 -0.861136 -0.88979 -0.914861 -0.936248 -0.953866 -0.967642 -0.977523 -0.983467 -0.985451 || 47 
-0.993468 -0.991468 -0.985475 -0.975514 -0.961626 -0.943865 -0.922304 -0.897028 -0.868141 -0.835758 -0.80001 -0.76104 -0.719006 -0.674077 -0.626434 -0.576268 -0.523781 -0.469186 -0.412701 -0.354555 -0.294981 -0.234219 -0.172514 -0.110114 -0.0472711 0.0157623 0.0787323 0.141385 0.203469 0.264733 0.324931 0.383821 0.441166 0.496734 0.550302 0.601654 0.650583 0.696893 0.740396 0.780918 0.818296 0.852379 0.883029 0.910124 0.933554 0.953225 0.969058 0.980989 0.988969 0.992968 0.992968 0.988969 0.980989 0.969058 0.953225 0.933554 0.910124 0.883029 0.852379 0.818296 0.780918 0.740396 0.696893 0.650583 0.601654 0.550302 0.496734 0.441166 0.383821 0.324931 0.264733 0.203469 0.141385 0.0787323 0.0157623 -0.0472711 -0.110114 -0.172514 -0.234219 -0.294981 -0.354555 -0.412701 -0.469186 -0.523781 -0.576268 -0.626434 -0.674077 -0.719006 -0.76104 -0.80001 -0.835758 -0.868141 -0.897028 -0.922304 -0.943865 -0.961626 -0.975514 -0.985475 -0.991468 -0.993468 || 48 
-0.997484 -0.995476 -0.989459 -0.979458 -0.965514 -0.947681 -0.926032 -0.900655 -0.871651 -0.839137 -0.803244 -0.764117 -0.721913 -0.676802 -0.628966 -0.578598 -0.525899 -0.471083 -0.41437 -0.355988 -0.296173 -0.235166 -0.173211 -0.110559 -0.0474622 0.015826 0.0790506 0.141957 0.204291 0.265803 0.326245 0.385373 0.442949 0.498742 0.552527 0.604086 0.653213 0.69971 0.74339 0.784076 0.821604 0.855825 0.886599 0.913804 0.937329 0.957079 0.972976 0.984955 0.992968 0.996982 0.996982 0.992968 0.984955 0.972976 0.957079 0.937329 0.913804 0.886599 0.855825 0.821604 0.784076 0.74339 0.69971 0.653213 0.604086 0.552527 0.498742 0.442949 0.385373 0.326245 0.265803 0.204291 0.141957 0.0790506 0.015826 -0.0474622 -0.110559 -0.173211 -0.235166 -0.296173 -0.355988 -0.41437 -0.471083 -0.525899 -0.578598 -0.628966 -0.676802 -0.721913 -0.764117 -0.803244 -0.839137 -0.871651 -0.900655 -0.926032 -0.947681 -0.965514 -0.979458 -0.989459 -0.995476 -0.997484 || 49 
-0.997484 -0.995476 -0.989459 -0.979458 -0.965514 -0.947681 -0.926032 -0.900655 -0.871651 -0.839137 -0.803244 -0.764117 -0.721913 -0.676802 -0.628966 -0.578598 -0.525899 -0.471083 -0.41437 -0.355988 -0.296173 -0.235166 -0.173211 -0.110559 -0.0474622 0.015826 0.0790506 0.141957 0.204291 0.265803 0.326245 0.385373 0.442949 0.498742 0.552527 0.604086 0.653213 0.69971 0.74339 0.784076 0.821604 0.855825 0.886599 0.913804 0.937329 0.957079 0.972976 0.984955 0.992968 0.996982 0.996982 0.992968 0.984955 0.972976 0.957079 0.937329 0.913804 0.886599 0.855825 0.821604 0.784076 0.74339 0.69971 0.653213 0.604086 0.552527 0.498742 0.442949 0.385373 0.326245 0.265803 0.204291 0.141957 0.0790506 0.015826 -0.0474622 -0.110559 -0.173211 -0.235166 -0.296173 -0.355988 -0.41437 -0.471083 -0.525899 -0.578598 -0.628966 -0.676802 -0.721913 -0.764117 -0.803244 -0.839137 -0.871651 -0.900655 -0.926032 -0.947681 -0.965514 -0.979458 -0.989459 -0.995476 -0.997484 || 50 
-0.993468 -0.991468 -0.985475 -0.975514 -0.961626 -0.943865 -0.922304 -0.897028 -0.868141 -0.835758 -0.80001 -0.76104 -0.719006 -0.674077 -0.626434 -0.576268 -0.523781 -0.469186 -0.412701 -0.354555 -0.294981 -0.234219 -0.172514 -0.110114 -0.0472711 0.0157623 0.0787323 0.141385 0.203469 0.264733 0.324931 0.383821 0.441166 0.496734 0.550302 0.601654 0.650583 0.696893 0.740396 0.780918 0.818296 0.852379 0.883029 0.910124 0.933554 0.953225 0.969058 0.980989 0.988969 0.992968 0.992968 0.988969 0.980989 0.969058 0.953225 0.933554 0.910124 0.883029 0.852379 0.818296 0.780918 0.740396 0.696893 0.650583 0.601654 0.550302 0.496734 0.441166 0.383821 0.324931 0.264733 0.203469 0.141385 0.0787323 0.0157623 -0.0472711 -0.110114 -0.172514 -0.234219 -0.294981 -0.354555 -0.412701 -0.469186 -0.523781 -0.576268 -0.626434 -0.674077 -0.719006 -0.76104 -0.80001 -0.835758 -0.868141 -0.897028 -0.922304 -0.943865 -0.961626 -0.975514 -0.985475 -0.991468 -0.993468 || 51 
-0.985451 -0.983467 -0.977523 -0.967642 -0.953866 -0.936248 -0.914861 -0.88979 -0.861136 -0.829014 -0.793554 -0.754899 -0.713204 -0.668638 -0.621379 -0.571618 -0.519555 -0.4654 -0.409371 -0.351694 -0.2926 -0.232329 -0.171122 -0.109226 -0.0468896 0.0156351 0.0780969 0.140244 0.201827 0.262597 0.322309 0.380724 0.437606 0.492725 0.545861 0.596799 0.645333 0.691269 0.734421 0.774617 0.811693 0.8455 0.875904 0.90278 0.926021 0.945533 0.961238 0.973072 0.980989 0.984955 0.984955 0.980989 0.973072 0.961238 0.945533 0.926021 0.90278 0.875904 0.8455 0.811693 0.774617 0.734421 0.691269 0.645333 0.596799 0.545861 0.492725 0.437606 0.380724 0.322309 0.262597 0.201827 0.140244 0.0780969 0.0156351 -0.0468896 -0.109226 -0.171122 -0.232329 -0.2926 -0.351694 -0.409371 -0.4654 -0.519555 -0.571618 -0.621379 -0.668638 -0.713204 -0.754899 -0.793554 -0.829014 -0.861136 -0.88979 -0.914861 -0.936248 -0.953866 -0.967642 -0.977523 -0.983467 -0.985451 || 52 
-0.973466 -0.971506 -0.965634 -0.955874 -0.942265 -0.924862 -0.903735 -0.878968 -0.850663 -0.818932 -0.783903 -0.745718 -0.70453 -0.660506 -0.613822 -0.564666 -0.513236 -0.45974 -0.404392 -0.347417 -0.289042 -0.229503 -0.169041 -0.107897 -0.0463194 0.015445 0.0771471 0.138539 0.199372 0.259403 0.31839 0.376094 0.432284 0.486733 0.539222 0.58954 0.637485 0.682862 0.72549 0.765196 0.801821 0.835218 0.865251 0.8918 0.914759 0.934034 0.949548 0.961238 0.969058 0.972976 0.972976 0.969058 0.961238 0.949548 0.934034 0.914759 0.8918 0.865251 0.835218 0.801821 0.765196 0.72549 0.682862 0.637485 0.58954 0.539222 0.486733 0.432284 0.376094 0.31839 0.259403 0.199372 0.138539 0.0771471 0.015445 -0.0463194 -0.107897 -0.169041 -0.229503 -0.289042 -0.347417 -0.404392 -0.45974 -0.513236 -0.564666 -0.613822 -0.660506 -0.70453 -0.745718 -0.783903 -0.818932 -0.850663 -0.878968 -0.903735 -0.924862 -0.942265 -0.955874 -0.965634 -0.971506 -0.973466 || 53 
-0.957561 -0.955633 -0.949857 -0.940257 -0.92687 -0.909751 -0.888969 -0.864607 -0.836764 -0.805552 -0.771096 -0.733534 -0.69302 -0.649714 -0.603793 -0.55544 -0.504851 -0.452228 -0.397785 -0.34174 -0.284319 -0.225754 -0.166279 -0.106134 -0.0455626 0.0151926 0.0758867 0.136275 0.196115 0.255165 0.313188 0.369949 0.425221 0.478781 0.530412 0.579908 0.627069 0.671705 0.713636 0.752694 0.788721 0.821572 0.851114 0.87723 0.899813 0.918773 0.934034 0.945533 0.953225 0.957079 0.957079 0.953225 0.945533 0.934034 0.918773 0.899813 0.87723 0.851114 0.821572 0.788721 0.752694 0.713636 0.671705 0.627069 0.579908 0.530412 0.478781 0.425221 0.369949 0.313188 0.255165 0.196115 0.136275 0.0758867 0.0151926 -0.0455626 -0.106134 -0.166279 -0.225754 -0.284319 -0.34174 -0.397785 -0.452228 -0.504851 -0.55544 -0.603793 -0.649714 -0.69302 -0.733534 -0.771096 -0.805552 -0.836764 -0.864607 -0.888969 -0.909751 -0.92687 -0.940257 -0.949857 -0.955633 -0.957561 || 54 
-0.937801 -0.935913 -0.930256 -0.920853 -0.907743 -0.890977 -0.870624 -0.846765 -0.819497 -0.788928 -0.755183 -0.718397 -0.678718 -0.636307 -0.591333 -0.543978 -0.494432 -0.442896 -0.389576 -0.334688 -0.278452 -0.221095 -0.162847 -0.103944 -0.0446224 0.0148791 0.0743207 0.133463 0.192068 0.249899 0.306725 0.362315 0.416446 0.4689 0.519467 0.567941 0.614129 0.657844 0.69891 0.737161 0.772444 0.804617 0.833551 0.859127 0.881244 0.899813 0.914759 0.926021 0.933554 0.937329 0.937329 0.933554 0.926021 0.914759 0.899813 0.881244 0.859127 0.833551 0.804617 0.772444 0.737161 0.69891 0.657844 0.614129 0.567941 0.519467 0.4689 0.416446 0.362315 0.306725 0.249899 0.192068 0.133463 0.0743207 0.0148791 -0.0446224 -0.103944 -0.162847 -0.221095 -0.278452 -0.334688 -0.389576 -0.442896 -0.494432 -0.543978 -0.591333 -0.636307 -0.678718 -0.718397 -0.755183 -0.788928 -0.819497 -0.846765 -0.870624 -0.890977 -0.907743 -0.920853 -0.930256 -0.935913 -0.937801 || 55 
-0.914264 -0.912423 -0.906909 -0.897742 -0.884961 -0.868616 -0.848773 -0.825513 -0.798929 -0.769128 -0.73623 -0.700367 -0.661684 -0.620337 -0.576492 -0.530325 -0.482023 -0.43178 -0.379799 -0.326288 -0.271464 -0.215546 -0.15876 -0.101335 -0.0435024 0.0145057 0.0724554 0.130113 0.187247 0.243627 0.299026 0.353221 0.405994 0.457132 0.506429 0.553687 0.598716 0.641333 0.681368 0.71866 0.753058 0.784423 0.81263 0.837565 0.859127 0.87723 0.8918 0.90278 0.910124 0.913804 0.913804 0.910124 0.90278 0.8918 0.87723 0.859127 0.837565 0.81263 0.784423 0.753058 0.71866 0.681368 0.641333 0.598716 0.553687 0.506429 0.457132 0.405994 0.353221 0.299026 0.243627 0.187247 0.130113 0.0724554 0.0145057 -0.0435024 -0.101335 -0.15876 -0.215546 -0.271464 -0.326288 -0.379799 -0.43178 -0.482023 -0.530325 -0.576492 -0.620337 -0.661684 -0.700367 -0.73623 -0.769128 -0.798929 -0.825513 -0.848773 -0.868616 -0.884961 -0.897742 -0.906909 -0.912423 -0.914264 || 56 
-0.887046 -0.88526 -0.879909 -0.871016 -0.858615 -0.842757 -0.823505 -0.800937 -0.775145 -0.746231 -0.714312 -0.679517 -0.641985 -0.601869 -0.559329 -0.514537 -0.467673 -0.418926 -0.368492 -0.316574 -0.263382 -0.209129 -0.154034 -0.0983186 -0.0422073 0.0140738 0.0702984 0.12624 0.181673 0.236375 0.290124 0.342706 0.393907 0.443523 0.491353 0.537204 0.580892 0.62224 0.661084 0.697265 0.730639 0.761071 0.788438 0.81263 0.833551 0.851114 0.865251 0.875904 0.883029 0.886599 0.886599 0.883029 0.875904 0.865251 0.851114 0.833551 0.81263 0.788438 0.761071 0.730639 0.697265 0.661084 0.62224 0.580892 0.537204 0.491353 0.443523 0.393907 0.342706 0.290124 0.236375 0.181673 0.12624 0.0702984 0.0140738 -0.0422073 -0.0983186 -0.154034 -0.209129 -0.263382 -0.316574 -0.368492 -0.418926 -0.467673 -0.514537 -0.559329 -0.601869 -0.641985 -0.679517 -0.714312 -0.746231 -0.775145 -0.800937 -0.823505 -0.842757 -0.858615 -0.871016 -0.879909 -0.88526 -0.887046 || 57 
-0.856256 -0.854532 -0.849367 -0.840782 -0.828812 -0.813504 -0.794921 -0.773136 -0.748239 -0.720328 -0.689518 -0.65593 -0.619702 -0.580978 -0.539915 -0.496677 -0.45144 -0.404385 -0.355702 -0.305586 -0.25424 -0.20187 -0.148687 -0.0949059 -0.0407423 0.0135853 0.0678583 0.121858 0.175367 0.22817 0.280054 0.33081 0.380235 0.428128 0.474297 0.518557 0.560728 0.600642 0.638137 0.673063 0.705278 0.734653 0.761071 0.784423 0.804617 0.821572 0.835218 0.8455 0.852379 0.855825 0.855825 0.852379 0.8455 0.835218 0.821572 0.804617 0.784423 0.761071 0.734653 0.705278 0.673063 0.638137 0.600642 0.560728 0.518557 0.474297 0.428128 0.380235 0.33081 0.280054 0.22817 0.175367 0.121858 0.0678583 0.0135853 -0.0407423 -0.0949059 -0.148687 -0.20187 -0.25424 -0.305586 -0.355702 -0.404385 -0.45144 -0.496677 -0.539915 -0.580978 -0.619702 -0.65593 -0.689518 -0.720328 -0.748239 -0.773136 -0.794921 -0.813504 -0.828812 -0.840782 -0.849367 -0.854532 -0.856256 || 58 
-0.822018 -0.820363 -0.815405 -0.807163 -0.795672 -0.780976 -0.763135 -0.742222 -0.71832 -0.691526 -0.661947 -0.629703 -0.594923 -0.557747 -0.518326 -0.476817 -0.433389 -0.388215 -0.341479 -0.293367 -0.244074 -0.193798 -0.142742 -0.091111 -0.0391132 0.0130421 0.0651449 0.116985 0.168355 0.219046 0.268856 0.317583 0.365031 0.411009 0.455332 0.497822 0.538307 0.576625 0.612621 0.64615 0.677077 0.705278 0.730639 0.753058 0.772444 0.788721 0.801821 0.811693 0.818296 0.821604 0.821604 0.818296 0.811693 0.801821 0.788721 0.772444 0.753058 0.730639 0.705278 0.677077 0.64615 0.612621 0.576625 0.538307 0.497822 0.455332 0.411009 0.365031 0.317583 0.268856 0.219046 0.168355 0.116985 0.0651449 0.0130421 -0.0391132 -0.091111 -0.142742 -0.193798 -0.244074 -0.293367 -0.341479 -0.388215 -0.433389 -0.476817 -0.518326 -0.557747 -0.594923 -0.629703 -0.661947 -0.691526 -0.71832 -0.742222 -0.763135 -0.780976 -0.795672 -0.807163 -0.815405 -0.820363 -0.822018 || 59 
-0.784471 -0.782891 -0.778159 -0.770294 -0.759327 -0.745303 -0.728277 -0.708319 -0.685509 -0.659939 -0.631711 -0.600939 -0.567748 -0.532271 -0.49465 -0.455038 -0.413593 -0.370483 -0.325881 -0.279967 -0.232925 -0.184946 -0.136222 -0.0869493 -0.0373266 0.0124464 0.0621693 0.111642 0.160665 0.209041 0.256575 0.303076 0.348357 0.392235 0.434534 0.475083 0.513719 0.550286 0.584638 0.616635 0.64615 0.673063 0.697265 0.71866 0.737161 0.752694 0.765196 0.774617 0.780918 0.784076 0.784076 0.780918 0.774617 0.765196 0.752694 0.737161 0.71866 0.697265 0.673063 0.64615 0.616635 0.584638 0.550286 0.513719 0.475083 0.434534 0.392235 0.348357 0.303076 0.256575 0.209041 0.160665 0.111642 0.0621693 0.0124464 -0.0373266 -0.0869493 -0.136222 -0.184946 -0.232925 -0.279967 -0.325881 -0.370483 -0.413593 -0.455038 -0.49465 -0.532271 -0.567748 -0.600939 -0.631711 -0.659939 -0.685509 -0.708319 -0.728277 -0.745303 -0.759327 -0.770294 -0.778159 -0.782891 -0.784471 || 60 
-0.743764 -0.742267 -0.73778 -0.730323 -0.719925 -0.706629 -0.690487 -0.671564 -0.649938 -0.625694 -0.598931 -0.569756 -0.538287 -0.504651 -0.468982 -0.431425 -0.392131 -0.351258 -0.308971 -0.265439 -0.220839 -0.175349 -0.129153 -0.0824375 -0.0353897 0.0118005 0.0589433 0.105849 0.152328 0.198194 0.243261 0.28735 0.330281 0.371882 0.411986 0.450431 0.487062 0.521732 0.554301 0.584638 0.612621 0.638137 0.661084 0.681368 0.69891 0.713636 0.72549 0.734421 0.740396 0.74339 0.74339 0.740396 0.734421 0.72549 0.713636 0.69891 0.681368 0.661084 0.638137 0.612621 0.584638 0.554301 0.521732 0.487062 0.450431 0.411986 0.371882 0.330281 0.28735 0.243261 0.198194 0.152328 0.105849 0.0589433 0.0118005 -0.0353897 -0.0824375 -0.129153 -0.175349 -0.220839 -0.265439 -0.308971 -0.351258 -0.392131 -0.431425 -0.468982 -0.504651 -0.538287 -0.569756 -0.598931 -0.625694 -0.649938 -0.671564 -0.690487 -0.706629 -0.719925 -0.730323 -0.73778 -0.742267 -0.743764 || 61 
-0.700063 -0.698653 -0.69443 -0.687412 -0.677625 -0.665109 -0.649916 -0.632105 -0.611749 -0.58893 -0.56374 -0.536279 -0.506659 -0.474999 -0.441426 -0.406076 -0.369091 -0.330619 -0.290817 -0.249843 -0.207863 -0.165046 -0.121565 -0.0775937 -0.0333103 0.0111072 0.0554799 0.0996293 0.143377 0.186548 0.228968 0.270466 0.310874 0.350031 0.387779 0.423965 0.458444 0.491076 0.521732 0.550286 0.576625 0.600642 0.62224 0.641333 0.657844 0.671705 0.682862 0.691269 0.696893 0.69971 0.69971 0.696893 0.691269 0.682862 0.671705 0.657844 0.641333 0.62224 0.600642 0.576625 0.550286 0.521732 0.491076 0.458444 0.423965 0.387779 0.350031 0.310874 0.270466 0.228968 0.186548 0.143377 0.0996293 0.0554799 0.0111072 -0.0333103 -0.0775937 -0.121565 -0.165046 -0.207863 -0.249843 -0.290817 -0.330619 -0.369091 -0.406076 -0.441426 -0.474999 -0.506659 -0.536279 -0.56374 -0.58893 -0.611749 -0.632105 -0.649916 -0.665109 -0.677625 -0.687412 -0.69443 -0.698653 -0.700063 || 62 
-0.653542 -0.652226 -0.648284 -0.641732 -0.632595 -0.620912 -0.606728 -0.590101 -0.571098 -0.549795 -0.526278 -0.500642 -0.472991 -0.443435 -0.412093 -0.379092 -0.344564 -0.308649 -0.271491 -0.23324 -0.19405 -0.154078 -0.113486 -0.0724375 -0.0310968 0.0103691 0.0517932 0.0930088 0.13385 0.174152 0.213753 0.252493 0.290216 0.326771 0.36201 0.395792 0.427979 0.458444 0.487062 0.513719 0.538307 0.560728 0.580892 0.598716 0.614129 0.627069 0.637485 0.645333 0.650583 0.653213 0.653213 0.650583 0.645333 0.637485 0.627069 0.614129 0.598716 0.580892 0.560728 0.538307 0.513719 0.487062 0.458444 0.427979 0.395792 0.36201 0.326771 0.290216 0.252493 0.213753 0.174152 0.13385 0.0930088 0.0517932 0.0103691 -0.0310968 -0.0724375 -0.113486 -0.154078 -0.19405 -0.23324 -0.271491 -0.308649 -0.344564 -0.379092 -0.412093 -0.443435 -0.472991 -0.500642 -0.526278 -0.549795 -0.571098 -0.590101 -0.606728 -0.620912 -0.632595 -0.641732 -0.648284 -0.652226 -0.653542 || 63 
-0.60439 -0.603174 -0.599528 -0.593468 -0.585019 -0.574214 -0.561097 -0.54572 -0.528146 -0.508446 -0.486698 -0.46299 -0.437418 -0.410085 -0.3811 -0.350581 -0.31865 -0.285436 -0.251073 -0.215699 -0.179456 -0.14249 -0.104951 -0.0669895 -0.0287581 0.00958924 0.0478979 0.0860137 0.123783 0.161054 0.197677 0.233503 0.26839 0.302195 0.334784 0.366025 0.395792 0.423965 0.450431 0.475083 0.497822 0.518557 0.537204 0.553687 0.567941 0.579908 0.58954 0.596799 0.601654 0.604086 0.604086 0.601654 0.596799 0.58954 0.579908 0.567941 0.553687 0.537204 0.518557 0.497822 0.475083 0.450431 0.423965 0.395792 0.366025 0.334784 0.302195 0.26839 0.233503 0.197677 0.161054 0.123783 0.0860137 0.0478979 0.00958924 -0.0287581 -0.0669895 -0.104951 -0.14249 -0.179456 -0.215699 -0.251073 -0.285436 -0.31865 -0.350581 -0.3811 -0.410085 -0.437418 -0.46299 -0.486698 -0.508446 -0.528146 -0.54572 -0.561097 -0.574214 -0.585019 -0.593468 -0.599528 -0.603174 -0.60439 || 64 
-0.552805 -0.551692 -0.548357 -0.542815 -0.535087 -0.525204 -0.513206 -0.499142 -0.483068 -0.465049 -0.445157 -0.423473 -0.400084 -0.375083 -0.348573 -0.320658 -0.291453 -0.261074 -0.229643 -0.197288 -0.164139 -0.130329 -0.0959936 -0.0612719 -0.0263035 0.00877078 0.0438098 0.0786723 0.113218 0.147308 0.180805 0.213573 0.245482 0.276402 0.30621 0.334784 0.36201 0.387779 0.411986 0.434534 0.455332 0.474297 0.491353 0.506429 0.519467 0.530412 0.539222 0.545861 0.550302 0.552527 0.552527 0.550302 0.545861 0.539222 0.530412 0.519467 0.506429 0.491353 0.474297 0.455332 0.434534 0.411986 0.387779 0.36201 0.334784 0.30621 0.276402 0.245482 0.213573 0.180805 0.147308 0.113218 0.0786723 0.0438098 0.00877078 -0.0263035 -0.0612719 -0.0959936 -0.130329 -0.164139 -0.197288 -0.229643 -0.261074 -0.291453 -0.320658 -0.348573 -0.375083 -0.400084 -0.423473 -0.445157 -0.465049 -0.483068 -0.499142 -0.513206 -0.525204 -0.535087 -0.542815 -0.548357 -0.551692 -0.552805 || 65 
-0.498993 -0.497989 -0.494979 -0.489976 -0.483 -0.474079 -0.463249 -0.450554 -0.436045 -0.41978 -0.401824 -0.382251 -0.361138 -0.338572 -0.314642 -0.289445 -0.263082 -0.23566 -0.207289 -0.178084 -0.148161 -0.117642 -0.0866493 -0.0553075 -0.0237431 0.00791701 0.0395452 0.0710142 0.102197 0.132969 0.163205 0.192784 0.221586 0.249497 0.276402 0.302195 0.326771 0.350031 0.371882 0.392235 0.411009 0.428128 0.443523 0.457132 0.4689 0.478781 0.486733 0.492725 0.496734 0.498742 0.498742 0.496734 0.492725 0.486733 0.478781 0.4689 0.457132 0.443523 0.428128 0.411009 0.392235 0.371882 0.350031 0.326771 0.302195 0.276402 0.249497 0.221586 0.192784 0.163205 0.132969 0.102197 0.0710142 0.0395452 0.00791701 -0.0237431 -0.0553075 -0.0866493 -0.117642 -0.148161 -0.178084 -0.207289 -0.23566 -0.263082 -0.289445 -0.314642 -0.338572 -0.361138 -0.382251 -0.401824 -0.41978 -0.436045 -0.450554 -0.463249 -0.474079 -0.483 -0.489976 -0.494979 -0.497989 -0.498993 || 66 
-0.443173 -0.44228 -0.439607 -0.435164 -0.428968 -0.421045 -0.411427 -0.400152 -0.387266 -0.37282 -0.356874 -0.33949 -0.320739 -0.300697 -0.279444 -0.257065 -0.233652 -0.209298 -0.184101 -0.158162 -0.131587 -0.104482 -0.0769561 -0.0491204 -0.021087 0.00703136 0.0351214 0.06307 0.0907647 0.118094 0.144948 0.171218 0.196798 0.221586 0.245482 0.26839 0.290216 0.310874 0.330281 0.348357 0.365031 0.380235 0.393907 0.405994 0.416446 0.425221 0.432284 0.437606 0.441166 0.442949 0.442949 0.441166 0.437606 0.432284 0.425221 0.416446 0.405994 0.393907 0.380235 0.365031 0.348357 0.330281 0.310874 0.290216 0.26839 0.245482 0.221586 0.196798 0.171218 0.144948 0.118094 0.0907647 0.06307 0.0351214 0.00703136 -0.021087 -0.0491204 -0.0769561 -0.104482 -0.131587 -0.158162 -0.184101 -0.209298 -0.233652 -0.257065 -0.279444 -0.300697 -0.320739 -0.33949 -0.356874 -0.37282 -0.387266 -0.400152 -0.411427 -0.421045 -0.428968 -0.435164 -0.439607 -0.44228 -0.443173 || 67 
